"","I0A","I0B","I0C","I4","I5","I6","I7","I8","I9","A1C","A1E","A1F0","A1F1","A1F2","A1M","A1O","A2C","A2E","A2F0","A2F1","A2F2","A2M","A3C","A3E","A3F0","A3F1","A3F2","A3M","A3O","A4C","A4E","A4F0","A4F1","A4M","A4O","A5C","A5E","A5F0","A5F1","A5M","A5O","B1C","B1E","B1F0","B1F1","B1F2","B1F3","B1F4","B1F5","B1M","B1O","B2C","B2E","B2F0","B2F1","B2F2","B2F3","B2F4","B2F5","B2M","B2O","B3C","B3E","B3F0","B3F1","B3F2","B3F3","B3F4","B3F5","B3M","B3O","B4C","B4E","B4F0","B4F1","B4M","B4O","B5C","B5E","B5F0","B5F1","B5M","B5O"
"B3O",0.760074856918142,0.7594783486307,0.757305884518129,0.759985597451557,0.760611680725387,0.765333834924985,0.762085235082864,0.815652066725379,0.858911291557762,0.78856464204726,0.78094161292469,0.759219900502462,0.768420047799241,0.780223525219199,0.797777862554705,0.835784632569943,0.893914864403425,0.874108763190126,0.75841885716596,0.857670931902024,0.890101144048754,0.831519649478119,0.873580660953034,0.885466381924067,0.758140206984623,0.779699353283646,0.834695044947928,0.892686038544747,0.8663525265519,0.882462283617986,0.643687788031739,0.763314080730267,0.891043122466365,0.889384551921221,0.893020649480873,0.841148752349019,0.886291439750622,0.758694821416879,0.841995503624456,0.891047317226861,0.895877550423346,0.7788928070721,0.779187330773056,0.759540907841079,0.749573164652447,0.819032917259624,0.785994244244875,0.808323215511768,0.794172823251644,0.784082720068375,0.782342246723856,0.863733523673698,0.860607864160907,0.757812234808438,0.807833826455891,0.872596700409419,0.875586000406412,0.873023303534666,0.851127734274327,0.858888571792864,0.847835328696419,0.146420131002719,0.351431406576571,0.759138328455594,0.746519702994322,0.464751008397755,0.60667614006861,0.539925008501384,0.258868099304456,0.363552315280672,0,0.820840906253009,0.889025216447739,0.758257989100191,0.838472489021135,0.759107979212602,0.888611336372632,0.767645963455938,0.840711997308342,0.759397526447693,0.754125768087059,0.830703401557948,0.822778708436142
"B4C",0.600587093488693,0.601839393253519,0.601083138052955,0.602318346667428,0.602295650200654,0.603111829171872,0.645987021426346,0.783180457825097,0.840711535988456,0.670790147452013,0.650410288492181,0.600842719047009,0.655828571400848,0.644400201851731,0.653900775648272,0.709136372184087,0.865694062004879,0.874228736871969,0.600596250070846,0.820883586899774,0.846446026630091,0.698190811076208,0.83138406930441,0.841219950432272,0.601725849923181,0.734888991551174,0.826230035638312,0.835668984553553,0.824796045346008,0.866821777410347,0.716717146176589,0.60833258695658,0.8401824211502,0.825853359384042,0.885581553922469,0.798714571713535,0.875679293603944,0.600837298970727,0.749963512845624,0.856724524237155,0.88099261587107,0.762778606954113,0.763794316026112,0.59752874275597,0.746049443501905,0.775596781234486,0.759544093965561,0.777864737872505,0.76640662665098,0.752354393677871,0.775756841745986,0.838022295135998,0.844164975499405,0.602024961068993,0.698892036741242,0.856204056692133,0.852512905063977,0.856161704574071,0.840501490934136,0.845359067529844,0.839687934415868,0.817634013899267,0.82043935475599,0.599997139688582,0.609043155173852,0.829663747194344,0.853851571397099,0.837469288567061,0.822353240935987,0.825752921711992,0.820840906253009,0,0.717898121755177,0.601602660081978,0.655150216967607,0.605297039762294,0.339651772278543,0.609121887131189,0.762352656409553,0.601399296660453,0.600947272275226,0.728895005460612,0.667786451937076
"B4E",0.769580536700613,0.77181035214186,0.772385841271211,0.77354866426924,0.775674893205182,0.767803934866656,0.828266276896575,0.860918990570031,0.894765459775345,0.804419886696972,0.786752328992397,0.770086045534575,0.792171287331364,0.787601484218861,0.796714275964897,0.834521586604324,0.897461243755906,0.899180562601097,0.768357294023783,0.872770613422158,0.88035559129419,0.829268296867369,0.868996275630955,0.863739118531535,0.77173174421779,0.851468866955759,0.887885153582767,0.857856798262079,0.88132250015124,0.818591168630334,0.827583186438731,0.772195842909298,0.89052414879892,0.891130517126346,0.897839524652697,0.835438801517396,0.896472188147027,0.769845804157675,0.860212555692564,0.893203956524206,0.899594933165213,0.862739428897711,0.860950620175797,0.770418468121257,0.84086798130345,0.879290225266457,0.864981749637483,0.874173248896999,0.870345034763474,0.858051752502335,0.877082835213492,0.88688101186927,0.876304816119227,0.770876857845544,0.825925449055212,0.892368988311507,0.892054428954515,0.894194970843653,0.888867807371374,0.882747897521391,0.889378219703639,0.88277407125688,0.873400268793047,0.770146559197493,0.772467909446207,0.88056455869237,0.889051175622439,0.888118376554849,0.883614742668888,0.880095478973675,0.889025216447739,0.717898121755177,0,0.770346047322441,0.757311891689056,0.769197168614605,0.74747085910359,0.767607490754707,0.828475032595931,0.771438215744248,0.749306064017465,0.802298020595651,0.769140395207954
"B4F0",0.0361827672343064,0.0336055677070444,0.0328815356195245,0.0480390757451025,0.0536798431331602,0.0964946052496666,0.339697906874994,0.640304206529589,0.785537554463292,0.438359973357899,0.401954904867575,0.0267334578382757,0.444256754625105,0.380244985250742,0.417239205510703,0.563406828305699,0.8311365459071,0.850657154274182,0.0516684674801389,0.72930579580739,0.810622019108711,0.605507344762671,0.802361466854649,0.818280348467254,0.0316177913987434,0.594636556101562,0.773121321503413,0.815467896417707,0.808194671862976,0.842476870344522,0.50379271372367,0.113847568137773,0.78715557059457,0.779114206355635,0.867512104258365,0.667028257590627,0.850973059441292,0.0251298552610423,0.596181291300448,0.813551197071314,0.862681680975867,0.60595753230387,0.605768916926843,0.0233862506251124,0.581563098009996,0.644443330454118,0.598829954526521,0.641504317034236,0.613424565398575,0.601010642186078,0.643583904814965,0.773409842851367,0.775648932722018,0.0207728332159517,0.471578904647197,0.814072555350608,0.810318744277708,0.814206616378789,0.774398208500508,0.775225296860654,0.784838638495286,0.75026050213317,0.748296268130751,0.0235939088864486,0.0774091599338222,0.745279499190578,0.793208413199448,0.764066357170591,0.739496832380645,0.749527456700432,0.758257989100191,0.601602660081978,0.770346047322441,0,0.615217857749323,0.127318914649988,0.847553965617818,0.120959290724581,0.595096710212178,0.020956526374081,0.292271757643917,0.512020031389763,0.431309743367009
"B4F1",0.614391016537874,0.614579119567801,0.61672228608491,0.617481020140555,0.617456510972273,0.621177788955789,0.665282834052692,0.795897742369131,0.853895786015623,0.665209120145952,0.643910555844185,0.616474823591734,0.700169104078028,0.642008524614285,0.63724405968374,0.712144716333907,0.87381877887955,0.880399482037538,0.610977594565471,0.825168493469226,0.800849932593392,0.741661133325018,0.858460714572053,0.866383296705653,0.616653011495194,0.765630755062067,0.848429679834462,0.862616837128785,0.85539908065292,0.871287939936781,0.713909531170913,0.622652521075539,0.834823444168623,0.84760729161955,0.885779343054794,0.783145274919315,0.871187932078442,0.615464671325886,0.743380173932982,0.850708347150855,0.878879167962865,0.77404095559583,0.774225223867809,0.61516832003124,0.751779534025713,0.787589285307684,0.77196274720247,0.789070688884652,0.774948286556976,0.770014302928126,0.7839439906944,0.847739380160899,0.84794594042063,0.616357424364082,0.70356439679336,0.864042995126703,0.861693988405059,0.864450143265675,0.846437177130153,0.848672681934435,0.851366434238227,0.830486269271969,0.830148547734841,0.615896420716371,0.615024489749147,0.829241422857226,0.845808157840372,0.836578371836333,0.825258525471794,0.829624008711476,0.838472489021135,0.655150216967607,0.757311891689056,0.615217857749323,0,0.62613450741275,0.756247224830782,0.627183837381719,0.752883257330291,0.615888534681268,0.639709835565734,0.726515888831886,0.641058445739329
"B4M",0.130157409317853,0.130337562754327,0.127750209740461,0.132606570529593,0.137481141381836,0.152777530212629,0.346048036692142,0.650862685699877,0.793768739048905,0.459392852787134,0.42669265422371,0.128639787216079,0.435976730676796,0.391764050224285,0.437742234933639,0.576390469504025,0.843332976451695,0.853570372301838,0.133787016244858,0.733270075582277,0.815846121953558,0.609198734814772,0.793237356047748,0.809190400675158,0.131577687465735,0.598464192230542,0.773323779116313,0.804613977317424,0.796695421688311,0.841946456297462,0.515288328747956,0.182870358218772,0.792896761822675,0.774846099572881,0.872842340272551,0.661779434610776,0.848784989081173,0.127627169418856,0.605424924222716,0.814007572052826,0.856897260439786,0.608317920132228,0.609042033762924,0.128570637534819,0.586930586989972,0.6440702655226,0.602254196855567,0.642595777016091,0.616809324786465,0.604036248334859,0.647824597872063,0.777339294949701,0.782566352115015,0.127910633889477,0.472073573047608,0.811723458915029,0.808977534402042,0.813156454298553,0.778251395036088,0.78217137005994,0.789862363884524,0.753650911276934,0.755170916525149,0.126120692853574,0.145580530421682,0.752481936600712,0.7974126867857,0.767927465316278,0.744491181897204,0.756269942803425,0.759107979212602,0.605297039762294,0.769197168614605,0.127318914649988,0.62613450741275,0,0.847342157370075,0.170774176437958,0.606325774679613,0.129462649325489,0.312745111594008,0.532852855799057,0.451431903508508
"B4O",0.846386520655392,0.847610935661799,0.846867943829256,0.847504038493804,0.847695030453561,0.848354517108726,0.854444144227809,0.889887686494388,0.893817482744784,0.851576609761628,0.840535238227944,0.846518787574817,0.837305684773473,0.840860023110755,0.839893759233668,0.853826020467697,0.894895642190373,0.898134142591604,0.846072729571426,0.890508308737506,0.893521048365817,0.81215799364287,0.888884181475967,0.891646718482753,0.847264063487406,0.867857341387289,0.888498547558755,0.886086534439443,0.88018898695889,0.899590389090669,0.867763081856385,0.84861688293432,0.891554032897333,0.879464022109982,0.893121721759033,0.884193919354966,0.886466537331326,0.846860343282448,0.879133786473975,0.880189036340516,0.888979300692665,0.885575698943261,0.886020753184133,0.844092291346655,0.877365531951418,0.887542298794427,0.884790408631643,0.888341870847784,0.885050365214234,0.876314701994107,0.881190813738829,0.893969513409514,0.892550597082524,0.848095630612687,0.870941877958771,0.896887856162697,0.895822160853198,0.896902891974965,0.895798496438315,0.894912919154997,0.889408807155171,0.887703026499303,0.891835681861609,0.846691310281485,0.850482781396845,0.89435519185421,0.89582143012298,0.894960972576832,0.893940846513126,0.894602440120499,0.888611336372632,0.339651772278543,0.74747085910359,0.847553965617818,0.756247224830782,0.847342157370075,0,0.847286652065024,0.871454361949683,0.847226351207051,0.814588044601451,0.867669198943959,0.834745588086505
"B5C",0.121346385015091,0.12358129285074,0.121725306203837,0.124190701884604,0.123900899757863,0.150980803403029,0.343120177646313,0.651726044967019,0.792978295545931,0.450062983882782,0.419147263614796,0.122424563838228,0.455531409480001,0.392926914057047,0.428755349253115,0.569861461831307,0.834934519777905,0.850862329774205,0.128682482332069,0.732858136107568,0.81029343369848,0.615313099270536,0.810493372299743,0.824836133697235,0.123467794471789,0.612230955431757,0.78290739262984,0.822309442176689,0.814426170926938,0.832304049740503,0.514128532544218,0.173627247822726,0.793722552142096,0.785230609437139,0.871392794954083,0.66395591363626,0.84937947157212,0.120770944150415,0.607762202978801,0.813967957156888,0.860878187557019,0.599888275475098,0.597144092853513,0.121645125839433,0.588968515867399,0.639310645184057,0.587670692288899,0.636423195610832,0.608580537278705,0.591665651019398,0.640920144031887,0.772933527485068,0.777165720632725,0.122059663401305,0.475053104476677,0.811404350496619,0.808535684212833,0.812428219503023,0.774363019018738,0.776801082686875,0.78537779387113,0.759679439864077,0.756930388813138,0.120166596628648,0.138872185439701,0.755919546972573,0.79824757188628,0.769486136371921,0.749237054007844,0.758169925862665,0.767645963455938,0.609121887131189,0.767607490754707,0.120959290724581,0.627183837381719,0.170774176437958,0.847286652065024,0,0.528754611808399,0.122227624037056,0.279479320145502,0.436634461306692,0.428460543725151
"B5E",0.595476897832027,0.597221344579282,0.595458177729118,0.59321476710289,0.592612914154445,0.594730549715854,0.639487355571818,0.817313246951491,0.845880649844206,0.675135067204173,0.67006434989128,0.596510296718872,0.704076534139801,0.655911989964379,0.666250269888684,0.715861021663849,0.869830596663696,0.894243283723614,0.595579578371422,0.806622631993975,0.860256417390933,0.750852378960634,0.868546552161141,0.875454922290432,0.594385669093179,0.751089678035932,0.839388074892118,0.873403680924496,0.85253704613606,0.835654483758026,0.712732638421556,0.602689204389348,0.828459203532497,0.839350652138127,0.886991075432232,0.775789191302898,0.884517142958902,0.594769533657328,0.775539859320949,0.872358166661741,0.889569328914611,0.699648470712479,0.683518734862795,0.595691329756383,0.736476467736486,0.698745416670513,0.667517437121938,0.701808771147185,0.709826547257546,0.681151205521028,0.748070226703604,0.81658778762396,0.822048226179882,0.595665475319856,0.662075225147691,0.822545739942613,0.825136789660284,0.827802778093214,0.820366640739255,0.823045391546258,0.834471235139999,0.835621008515092,0.825852424272376,0.595562927921218,0.595043273543495,0.845182075488098,0.857237182755953,0.838367981442282,0.83133333277483,0.830026257333432,0.840711997308342,0.762352656409553,0.828475032595931,0.595096710212178,0.752883257330291,0.606325774679613,0.871454361949683,0.528754611808399,0,0.59635570109551,0.574263160777066,0.241035331349441,0.616308346361703
"B5F0",0.0370698226617885,0.0325710734482864,0.0335226575608063,0.0465919210745241,0.0537830347367705,0.0950310423662384,0.337681846523223,0.637454624041524,0.785804308833156,0.438105838109398,0.402121842745944,0.0289392758322879,0.44233654283404,0.379487756280353,0.417258834081118,0.563612323842805,0.8330976078032,0.851644395143125,0.0525219555026317,0.728262754347208,0.811171004696212,0.606113228379496,0.802675947380308,0.818710726396727,0.0317007987952933,0.596262465056813,0.773842696444634,0.815915091528879,0.808596163897327,0.843134486515215,0.504434123796036,0.113525076676043,0.786869335183253,0.779260897690054,0.86641178139952,0.667917627809411,0.851085448109877,0.0255932328256658,0.595811874473004,0.813499762488948,0.862582401710814,0.605489277205949,0.605543565111297,0.0226439895723517,0.583007500261179,0.643449273580861,0.597914546486929,0.640258614646327,0.612446000935876,0.600580560675846,0.642791921923953,0.774711731559643,0.777801756939135,0.0185431302352042,0.470145123890843,0.814071959122758,0.810118676578373,0.814338529176523,0.775924362371507,0.777307865758414,0.78669820576531,0.751160928769626,0.748452005506677,0.025251916962985,0.0764487730055096,0.745710839952568,0.794001410572355,0.764897445835403,0.740348953757373,0.749865938522464,0.759397526447693,0.601399296660453,0.771438215744248,0.020956526374081,0.615888534681268,0.129462649325489,0.847226351207051,0.122227624037056,0.59635570109551,0,0.291145350148865,0.512550362792875,0.430932550259617
"B5F1",0.28950260473264,0.292767425094939,0.292936191744919,0.289484159772298,0.28985505215046,0.29871124734761,0.414287064396937,0.686490720962401,0.812057157587855,0.499178202885597,0.463470618708761,0.292797737533572,0.500117979399068,0.452353897820947,0.475282568721094,0.608559143155677,0.849626329363706,0.863074502804367,0.301651318987166,0.746599818415737,0.83232537442213,0.641103420398587,0.810833868994434,0.827146242382715,0.292066916803309,0.616701962978852,0.776111426268038,0.825049416657505,0.824012527467659,0.835547724991097,0.560204640457301,0.313779668425273,0.750427977851693,0.79473953113915,0.874642850400011,0.666715659175032,0.860065102511708,0.29196425911542,0.6610271625179,0.828753746854674,0.870947967915162,0.632882626313179,0.630971903191689,0.291272408269064,0.629653683411175,0.671087581456511,0.620752692965866,0.672505015398603,0.646050998948216,0.625311697474602,0.670540558392183,0.788181493901232,0.787936820772687,0.290833070388046,0.535166192260912,0.825921927679435,0.823300656043929,0.826180954724035,0.788974154980881,0.789264279414812,0.795418743670005,0.747852210472181,0.743326380560235,0.289158829258747,0.299868988864186,0.76619328389521,0.803831011336386,0.774520963770136,0.741077183086256,0.746791762403107,0.754125768087059,0.600947272275226,0.749306064017465,0.292271757643917,0.639709835565734,0.312745111594008,0.814588044601451,0.279479320145502,0.574263160777066,0.291145350148865,0,0.514487642829023,0.47412450107772
"B5M",0.512824298684793,0.513890252256538,0.513710742818881,0.509182980583504,0.510306428007623,0.513859557131098,0.566060591224631,0.777006438009107,0.840643196638893,0.612508745609167,0.610323161389607,0.513004631632072,0.643649247679949,0.587169827637314,0.608045919293373,0.674928269912683,0.864366840700193,0.876687742357806,0.513526438789517,0.758799260383834,0.840678350012289,0.717059106341701,0.851747680865918,0.857214907606038,0.511801486251406,0.746313908445957,0.845009218517317,0.857758315762719,0.849730732911469,0.815583261812312,0.664655033441635,0.526655452901547,0.824887056535878,0.83787492662202,0.879662673663504,0.745299320961549,0.868357490199822,0.511533946597278,0.720290073522291,0.850564647854025,0.877765689064529,0.680358038252907,0.669092445007581,0.512322147243836,0.704697193217626,0.679795898142673,0.648895331595974,0.680982303056895,0.68445714973761,0.66623371218765,0.722634163972715,0.82367703854099,0.819647291610207,0.512621614408042,0.635271760353443,0.841299631621993,0.843092106215824,0.845666205028372,0.824666906733693,0.820726123486291,0.836308734979329,0.818204637848947,0.80405026605638,0.512679060101367,0.511941828371511,0.815097807509072,0.841291354051221,0.823497372635797,0.810485704286681,0.804773102246892,0.830703401557948,0.728895005460612,0.802298020595651,0.512020031389763,0.726515888831886,0.532852855799057,0.867669198943959,0.436634461306692,0.241035331349441,0.512550362792875,0.514487642829023,0,0.577298716292106
"B5O",0.428095693212048,0.434294572188477,0.430277414445257,0.429488135345314,0.430899240940015,0.431824766659875,0.532921247558588,0.73715263287725,0.830703230586002,0.608808120342736,0.571392037794951,0.431842475518177,0.565753116202244,0.551369021596302,0.570943643119291,0.675022868545758,0.839307129286573,0.848533120128128,0.429191325001063,0.778393637169119,0.82685468848463,0.713166941488479,0.843573852133646,0.848202444865514,0.427891418159758,0.650834215152566,0.784950140821208,0.843568480249391,0.868455450484773,0.848530313639391,0.636744198570062,0.421178949295741,0.806982955509348,0.777875196244516,0.874792768318336,0.709019690925847,0.856025285649606,0.430576293116679,0.674267964982652,0.82418036006908,0.864023048567106,0.698062730397694,0.694882069540535,0.430682087135765,0.68063287954724,0.704285445901535,0.677523266482379,0.705362541064589,0.702679416176487,0.685144891119205,0.741142411439176,0.808959477630166,0.797140513506746,0.42885455249048,0.613570677842929,0.846278138938355,0.846598135595527,0.848062283462009,0.815229300999427,0.797982901328376,0.821610465233152,0.81010726881439,0.784990835445436,0.431870772537101,0.434577703821626,0.799188302413638,0.847127000515876,0.827774638809131,0.801604204234662,0.790247450431026,0.822778708436142,0.667786451937076,0.769140395207954,0.431309743367009,0.641058445739329,0.451431903508508,0.834745588086505,0.428460543725151,0.616308346361703,0.430932550259617,0.47412450107772,0.577298716292106,0
