,s34_vc5,s1_vc08,s10_vc08,s11_vc08,s12_vc08,s13_vc08,s14_vc08,s15_vc08,s16_vc08,s17_vc08,s18_vc08,s19_vc08,s2_vc08,s20_vc08,s21_vc08,s22_vc08,s23_vc08,s24_vc08,s25_vc08,s26_vc08,s27_vc08,s28_vc08,s29_vc08,s3_vc08,s30_vc08,s31_vc08,s32_vc08,s33_vc08,s34_vc08,s35_vc08,s36_vc08,s37_vc08,s38_vc08,s39_vc08,s4_vc08,s40_vc08,s41_vc08,s42_vc08,s43_vc08,s44_vc08,s45_vc08,s46_vc08,s47_vc08,s48_vc08,s49_vc08,s5_vc08,s50_vc08,s51_vc08,s52_vc08,s53_vc08,s54_vc08,s55_vc08,s56_vc08,s57_vc08,s58_vc08,s59_vc08,s6_vc08,s60_vc08,s61_vc08,s62_vc08,s63_vc08,s64_vc08,s7_vc08,s8_vc08,s9_vc08,s1_vc12,s10_vc12,s11_vc12,s12_vc12,s13_vc12,s14_vc12,s15_vc12,s16_vc12,s17_vc12,s18_vc12,s19_vc12,s2_vc12,s20_vc12,s21_vc12,s22_vc12,s23_vc12,s24_vc12,s25_vc12,s26_vc12,s27_vc12,s28_vc12,s29_vc12,s3_vc12,s30_vc12,s31_vc12,s32_vc12,s33_vc12,s34_vc12,s35_vc12,s36_vc12,s37_vc12,s38_vc12,s39_vc12,s4_vc12,s40_vc12,s41_vc12,s42_vc12,s43_vc12,s44_vc12,s45_vc12,s46_vc12,s47_vc12,s48_vc12,s49_vc12,s5_vc12,s50_vc12,s51_vc12,s52_vc12,s53_vc12,s54_vc12,s55_vc12,s56_vc12,s57_vc12,s58_vc12,s59_vc12,s6_vc12,s60_vc12,s61_vc12,s62_vc12,s63_vc12,s64_vc12,s7_vc12,s8_vc12,s9_vc12
lm175 mapping,572,1297,2603,7063,385,16446,14504,4182,1042,0,177,1221,3816,345,906,112,0,128,129,0,0,0,408,5838,218,353,0,35,0,55,105,49,0,0,18148,0,0,0,0,0,0,967,0,26,21,15505,3,0,0,0,14,0,2,140,42,838,20952,7,0,0,0,980,25860,0,10118,0,0,0,0,0,68872,0,0,0,0,0,0,0,0,11,553,0,0,0,0,0,0,9093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,1,0,0,0,0,4372,3496,5598,0,224,3760,0,0,0,0,0,0
lm176 mapping,61,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2173,309,0,37,1186,0,0,0,0,0,0
lm177 mapping,1261,2880,0,0,0,0,0,0,1198,59,525,136,0,267,44,206,0,107,0,32,0,143,164,0,0,5711,0,47,161,384,120,573,0,321,1228,0,0,0,0,101,566,3099,0,26,43,346,1597,0,0,159,41,0,1,24,72,176,480,890,1032,4357,4366,2148,240,0,0,0,0,0,46,0,0,736,0,0,0,7098,0,631,0,0,0,38,0,0,0,0,0,0,0,0,0,0,25,0,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,11994,10667,7042,0,3555,7692,0,0,0,0,0,0
lm178 mapping,896,1421,0,0,12,0,0,0,1582,111,560,288,0,1567,138,485,0,1,213,503,0,67,2,0,794,3427,10,196,4259,1,41,559,0,0,107,0,0,0,0,319,947,4400,0,42,44,1093,1438,0,0,0,42,0,2,17,0,226,122,133,1982,0,0,1034,0,0,0,0,0,0,136,0,0,0,0,0,0,1292,0,399,0,0,0,958,0,0,0,878,0,0,0,0,0,0,0,0,930,0,0,0,414,0,0,0,0,110,0,0,0,0,0,0,7,0,13,0,0,17934,162,5627,3089,4804,0,3804,5243,0,0,0,0,0,0
lm179 mapping,1541,1859,2192,0,0,0,0,0,3414,877,1008,526,239,43325,559,1530,0,221,0,60,0,2016,1,173,0,2909,0,0,397,355,22,399,0,180,7,0,0,0,0,4,0,1987,0,20,17,0,204,0,250,282,81,0,5,1,0,71,0,51,4170,1211,1020,1357,0,0,0,0,0,3368,193,0,0,0,0,0,0,10778,0,0,0,0,1029,943,0,0,0,0,0,2367,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,801,0,0,0,0,0,0,11,0,6,0,0,0,767,18158,4774,32401,0,3682,11716,0,0,0,0,0,0
lm180 mapping,1760,3352,0,0,0,0,0,0,933,612,120,162,3230,533,623,239,0,0,169,0,0,0,1,1992,0,1673,0,41,0,85,54,2,0,0,633,0,0,0,0,160,0,5160,0,63,98,1614,323,0,457,280,559,0,0,75,71,494,159,500,0,0,3737,2385,2209,0,0,0,3388,0,0,0,0,0,0,0,0,0,0,985,0,0,4,461,0,0,0,0,0,0,0,0,0,0,42,0,5107,0,0,0,265,1449,0,0,0,176,0,0,0,612,0,0,24,0,527,0,0,4444,1675,17773,14344,5481,0,13744,12406,0,0,0,0,108,0
lm181 mapping,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,84,141,140,73,0,1265,0,0,0,0,0,0,0,97,0,21,43,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530539,0,0,0,8999,0,7129,0,88198,0,0,31426,0,10584,0,0,0,129710,0,0,31105,0,17587,0,0,0,0,0,0,0,340459,0,0,0,0,0,0,0,0,8356,0,0,0,0,0,0,0,0,31061,0,4248,0,1298,0,325,498,0,0,0,207888,0,0
lm182 mapping,2074,5748,0,0,0,0,2380,0,1158,30318,16265,341672,9473,10786,6650,1557,2387,7520,3387,165,14877,1026,12128,388,2163,9811,112,66,826,314,428,909,0,240,1373,2145,79,0,0,424,0,5353,0,255,138,1598,3357,0,568,375,1362,0,8,184,190,1620,0,305,1801,1479,653,4216,2975,0,0,0,4342,0,374,0,0,0,0,0,0,0,0,1475,0,0,0,517,0,0,0,1146,0,0,0,0,2652,0,154,0,887,0,0,23122,1138,2468,0,0,0,145,0,0,0,0,0,0,56830,133069,23,0,3475,0,111,38144,22510,15441,0,20808,15460,0,0,0,0,57,0
lm183 mapping,540,1434,0,0,0,0,0,0,415,0,240,0,0,14556,104,94,0,0,0,35,0,0,41,0,0,2331,200372,216304,143319,251465,82155,158077,0,95440,0,24544,13597,356232,19269,181684,91163,1541,0,162,78,0,172,0,367,95,54,0,71,55,84,281,0,424,1430,0,0,1023,370,0,0,563698,0,0,0,8081,0,0,0,341545,0,0,0,0,447806,0,0,0,29420,0,0,0,261364,0,0,0,0,1147083,0,0,0,939531,0,0,0,0,25012,0,0,0,241137,0,0,0,117293,193066,187,0,0,28259,0,0,0,0,4457,13843,0,2281,1582,0,0,0,0,0,133237
lm184 mapping,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0
lm185 mapping,442,1861,0,0,0,4531,0,0,705,0,0,110,0,0,7,0,0,1,0,0,0,0,1,0,0,3657,0,0,1249,0,388,120,0,0,0,0,0,0,0,1304,0,0,0,1,0,505,0,0,0,0,0,0,1,0,0,0,116,0,0,0,0,1450,1772,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3064,0,0,0,1,0,0,0,0,0,0,1369,0,2,0,7529,0,0,2454,2619,1156,0,1175,2318,0,0,0,0,0,0
lm186 mapping,368,440,0,76,0,0,0,0,991,97,149,458,0,844,141,126,0,48,0,0,207,0,234,78,474,365,0,0,0,527,0,29,0,0,0,0,0,0,196,0,0,1332,4173,4857,5137,0,8213,413865,1970,57679,9361,6071,3,30315,5733,59614,81,10877,52,0,5294,15,585,0,0,0,0,120,0,0,0,434,0,0,0,0,0,0,0,0,1102,0,0,0,0,1370,0,268,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1009,130,1969,1971,14159,0,0,440,17984,1433002,211461,0,235,0
lm187 mapping,1030,3259,0,0,0,0,0,1207,1329,0,159,0,12803,3,28,118,0,2,259,55,0,0,3,0,0,3236,0,5,842,41,305,2,0,0,451,0,0,0,0,395,731,2892,0,98,14,0,12,0,0,0,6,0,7,10,0,255,566,4533,1852,3321,0,2360,0,0,7958,0,0,0,50,1095,0,0,0,0,0,0,0,491,0,0,0,104,0,0,0,1240,0,0,0,0,0,0,0,0,0,29341,0,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,430,0,637,3544,0,2886,6532,0,0,0,0,0,0
lm188 mapping,469,1362,0,0,0,9224,3835,0,121,0,0,0,232,0,36,59,0,0,0,1,0,0,4,295,0,2575,0,93,509,0,0,10,0,198,1517,0,0,0,0,414,0,641,0,57,17,1014,36,0,0,0,2,0,2,0,0,0,1176,0,0,0,0,956,3260,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4443,4603,2051,0,0,3087,0,0,0,0,0,0
lm189 mapping,568,1251,0,0,0,0,0,0,2158,0,4,0,0,5222,2372,174,0,42,0,0,0,0,426,0,0,508,37,0,0,74,23,40,0,0,0,0,0,0,0,0,0,1939,0,5,3,0,0,0,0,0,1,0,3,9,0,0,0,285,0,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,4968,0,0,0,0,0,0,0,0,0,0,0,0,0,4869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,0,0,0,506,0,0,0,0,3457,0,8198,580,10417,0,0,2439,0,0,0,0,0,0
lm190 mapping,1180,2359,16573,10449,3162,64674,40138,7041,1337,0,14,0,24051,353,95,121,0,494,0,1,419,0,38,25912,0,6474,0,5,336,195,1597,79,0,0,110514,0,758,0,0,53192,0,2998,0,46,37,70941,185,0,3482,136,63,0,7,40,142,110,77231,222,3199,2545,1209,1751,103604,22048,21181,120331,0,232,0,1607,0,0,0,0,0,0,0,1541,10986,0,0,0,0,0,0,863,0,256,0,0,0,0,0,0,0,63157,0,0,0,0,5024,0,0,1151,65155,0,0,0,23126,99527,21,0,6,26160,0,0,1034,6367,10609,17625,0,6383,7846,0,0,0,0,0,53608
lm191 mapping,745,1581,0,0,0,0,172434,0,1674,0,307,7036,0,933,363,148,0,113,0,0,0,120,125,349,0,2321,0,0,193,0,172,1,0,243,0,0,0,0,0,0,0,5255,0,84,23,0,308,0,0,0,147,0,3,23,218,34,549,31,254,0,0,1073,1214,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1318,0,201,0,0,0,0,0,0,0,0,0,0,42,0,609,0,0,28685,0,0,0,0,0,0,0,0,0,0,0,0,60,0,5,0,2510,0,0,4821,28053,5156,0,4204,5910,0,0,0,0,0,0
lm192 mapping,858,869,0,0,0,0,0,0,1859,0,253,0,345,15,140,525,0,0,0,0,776,143,0,0,894,1660,9,0,1012,63,192,38,0,0,0,0,0,0,0,294,0,1692,0,35,14,0,55,0,415,0,136,0,2,9,43,71,0,2260,0,1592,0,599,1064,0,0,0,492,0,0,0,0,0,0,0,0,10683,0,0,0,0,0,0,0,760047,0,0,0,0,0,0,0,0,835,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,686,0,9,0,0,0,343,12264,9266,6785,0,5759,4653,0,0,0,0,0,0
lm193 mapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,515,0,0,0,0,0,0
lm194 mapping,328,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,276,0,0,0,0,93599,0,0,0,20836,0,0,0,764,0,0,0,0,1142,0,0,0,41658,0,1229,0,0,0,0,0,0,22275,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,677,0,14,0,0,0,0,318,2888,6716,0,1733,1637,0,0,0,0,100,0
lm195 mapping,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,618,0,0,8,1,92,0,0,37,265,0,0,5,17,50,0,0,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lm196 mapping,202,58,0,0,0,0,0,0,128,105,81,0,0,176,108,414,0,1,0,0,0,0,189,0,0,450,0,0,18,251,0,0,0,0,0,0,0,0,0,0,0,216,0,65,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,277,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1701,0,1416,1422,0,0,0,0,0,0
lm197 mapping,249,0,0,0,0,0,0,0,165,0,0,0,0,149,28,150,0,0,0,0,0,3,1,0,0,1887,0,2,179,0,0,677,0,6458,0,0,0,0,0,0,0,49,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,0,0,0,0,0,0
lm198 mapping,148,0,0,0,0,0,0,0,622,0,118,0,0,41,1,61,0,0,0,0,0,0,0,0,0,568,0,12,0,2,0,88,0,0,0,0,186,0,5241,0,583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,1256,2891,0,0,938,1422,0,0,0,0,0,0
